Subject Number,Stimulus Feature,Congruency,Key Press,Reaction Time,Accuracy
1,1,2,2,0.80258,1
1,4,2,2,0.76031,1
1,4,2,2,0.57035,1
1,4,2,2,0.60505,1
1,2,2,1,1.0069,1
1,2,2,1,0.48378,1
1,4,2,2,0.50543,1
1,4,2,2,0.48241,1
1,3,2,1,0.62216,1
1,4,2,2,0.63583,1
1,3,2,1,0.55692,1
1,3,2,1,0.53968,1
1,1,2,2,0.93938,1
1,1,2,2,0.47022,1
1,1,2,2,0.67523,1
1,4,2,2,0.53403,1
1,4,2,2,0.48215,1
1,1,2,2,0.65363,1
1,4,2,2,0.46783,1
1,4,2,2,0.45881,1
1,1,2,2,0.68723,1
1,2,2,1,0.53499,1
1,4,2,2,0.61112,1
1,4,2,2,0.49599,1
1,2,2,1,0.64276,1
1,1,2,2,0.50961,1
1,4,2,2,0.48037,1
1,3,2,1,0.6352,1
1,1,2,2,0.57927,1
1,4,2,2,0.47009,1
1,3,2,1,0.44526,1
1,3,2,1,0.48162,1
1,1,2,2,0.56368,1
1,3,2,2,0.55243,0
1,4,2,2,0.57035,1
1,3,2,1,0.64432,1
1,3,2,1,0.48613,1
1,3,2,1,0.51401,1
1,3,2,1,0.63993,1
1,2,2,2,0.51681,0
1,4,2,2,0.5297,1
1,4,2,2,0.61252,1
1,3,2,1,0.5813,1
1,3,2,1,0.49315,1
1,3,2,1,0.47609,1
1,3,2,1,0.47824,1
1,2,2,1,1.5137,1
1,2,2,1,0.47861,1
1,1,2,2,0.82939,1
1,4,2,2,0.5922,1
1,3,2,1,0.54321,1
1,4,2,2,0.62501,1
1,1,2,1,1.5359,0
1,4,2,2,0.56868,1
1,4,2,2,0.50553,1
1,2,2,1,1.3714,1
1,3,2,2,1.0182,0
1,2,2,1,1.1348,1
1,2,2,1,0.50694,1
1,2,2,1,0.44877,1
1,2,2,1,0.46276,1
1,1,2,2,2.7234,1
1,4,2,2,0.65418,1
1,4,2,2,0.4971,1
1,1,2,1,0.59184,0
1,3,2,1,0.69881,1
1,4,2,2,0.66273,1
1,3,2,1,0.60359,1
1,2,2,1,0.65642,1
1,1,2,2,0.58735,1
1,1,2,2,0.48114,1
1,1,2,2,0.50474,1
1,3,2,1,0.5337,1
1,3,2,1,0.71951,1
1,3,2,1,0.61054,1
1,2,2,1,0.83132,1
1,2,2,2,0.48522,0
1,2,2,1,0.69283,1
1,2,2,1,0.41672,1
1,1,2,2,0.63885,1
1,1,2,1,0.55259,0
1,2,2,1,0.97135,1
1,4,2,2,0.66239,1
1,3,2,1,0.71623,1
1,1,2,2,0.61099,1
1,1,2,2,0.53486,1
1,1,2,2,0.58165,1
1,2,2,1,1.0386,1
1,1,2,2,0.71141,1
1,3,2,1,0.78231,1
1,1,2,2,0.72412,1
1,4,2,2,0.68377,1
1,1,2,2,0.7089,1
1,1,2,2,1.2877,1
1,2,2,1,0.68956,1
1,2,2,1,0.56327,1
1,2,2,1,0.55903,1
1,2,2,1,0.47198,1
1,2,2,1,0.45185,1
1,4,2,2,0.70274,1
1,3,2,1,0.64332,1
1,1,2,2,0.87743,1
1,2,2,1,0.87523,1
1,4,2,2,0.64216,1
1,2,2,1,0.78578,1
1,3,2,1,0.70478,1
1,2,2,1,0.73132,1
1,3,2,1,0.62316,1
1,1,2,1,0.521,0
1,4,2,2,0.59778,1
1,2,2,1,0.95472,1
1,2,2,1,0.71377,1
1,3,2,1,1.0972,1
1,1,2,2,0.8701,1
1,1,2,2,0.668,1
1,3,2,1,0.61091,1
1,4,2,2,0.58059,1
1,2,2,1,0.91459,1
1,4,2,2,0.70644,1
1,1,2,2,1.1733,1
1,2,2,1,0.60903,1
1,3,2,1,0.89213,1
1,1,2,2,0.76084,1
1,3,2,1,0.5776,1
1,2,2,1,1.0336,1
1,3,2,1,0.58732,1
1,4,2,2,0.50606,1
1,4,2,2,0.53511,1
1,4,2,2,0.49976,1
1,2,2,1,0.57778,1
1,2,2,1,0.61267,1
1,1,2,2,0.61455,1
1,4,2,1,0.75334,0
1,2,2,1,1.1772,1
1,3,2,1,0.86402,1
1,2,2,1,0.66384,1
1,2,2,1,0.51761,1
1,1,2,2,0.65463,1
1,3,2,1,0.60951,1
1,1,2,1,0.54912,0
1,4,2,2,0.68797,1
1,4,2,2,0.50571,1
1,1,2,1,1.3658,0
1,2,2,1,0.86258,1
1,1,2,2,1.0435,1
1,4,2,2,0.62135,1
1,3,2,1,0.5842,1
1,1,2,2,1.19,1
1,2,2,1,0.68165,1
1,3,2,1,0.6165,1
1,3,2,1,0.61315,1
1,1,2,2,0.71004,1
1,3,2,1,0.65996,1
1,3,2,1,0.55377,1
1,3,2,1,0.63459,1
1,4,1,2,0.53963,1
1,3,1,1,1.1894,1
1,3,1,1,0.52712,1
1,4,1,2,0.55892,1
1,3,1,2,0.58684,0
1,4,1,2,0.50175,1
1,2,1,2,0.44661,1
1,1,1,1,0.53461,1
1,4,1,2,0.58033,1
1,4,1,2,0.54406,1
1,4,1,2,0.50706,1
1,4,1,2,0.48594,1
1,2,1,2,0.58273,1
1,1,1,1,0.57579,1
1,3,1,1,0.84047,1
1,4,1,2,0.56646,1
1,1,1,1,0.73721,1
1,3,1,1,0.53997,1
1,2,1,2,0.574,1
1,3,1,1,0.63588,1
1,4,1,2,0.54357,1
1,2,1,2,0.77741,1
1,2,1,2,0.47437,1
1,1,1,1,0.57436,1
1,2,1,2,0.56498,1
1,1,1,1,0.60303,1
1,2,1,2,0.45975,1
1,2,1,2,0.46773,1
1,1,1,1,0.5085,1
1,2,1,2,0.46633,1
1,2,1,2,0.44433,1
1,3,1,1,0.63209,1
1,3,1,1,0.479,1
1,1,1,1,1.3068,1
1,2,1,2,0.46164,1
1,2,1,2,0.79348,1
1,3,1,1,0.69635,1
1,3,1,1,0.5334,1
1,4,1,2,0.558,1
1,2,1,1,0.4481,0
1,1,1,1,0.56487,1
1,4,1,2,0.5138,1
1,2,1,1,0.56273,0
1,1,1,1,0.80347,1
1,3,1,1,0.53721,1
1,3,1,1,0.43881,1
1,1,1,1,0.51416,1
1,4,1,2,0.61692,1
1,3,1,1,0.69083,1
1,4,1,2,0.62678,1
1,3,1,1,0.50539,1
1,1,1,1,0.79852,1
1,2,1,2,0.61621,1
1,3,1,1,0.69602,1
1,3,1,1,0.48098,1
1,4,1,2,0.58877,1
1,1,1,1,0.84757,1
1,1,1,1,0.45433,1
1,3,1,1,0.46585,1
1,2,1,2,0.51733,1
1,2,1,2,0.40024,1
1,1,1,1,0.53909,1
1,4,1,2,0.523,1
1,1,1,1,0.65282,1
1,3,1,2,0.53458,0
1,4,1,2,0.53453,1
1,1,1,1,0.58248,1
1,3,1,1,0.58015,1
1,3,1,1,0.47531,1
1,2,1,2,0.55695,1
1,1,1,1,0.50674,1
1,4,1,2,0.59579,1
1,4,1,2,0.57556,1
1,3,1,1,0.53337,1
1,1,1,1,0.49712,1
1,3,1,1,0.61901,1
1,3,1,1,0.50986,1
1,2,1,2,0.82885,1
1,4,1,2,1.5035,1
1,1,1,1,0.60141,1
1,3,1,1,0.59235,1
1,1,1,1,0.5011,1
1,4,1,2,0.71382,1
1,2,1,2,1.1648,1
1,3,1,1,0.62474,1
1,3,1,1,0.54359,1
1,3,1,1,0.4795,1
1,3,1,1,0.5521,1
1,2,1,2,0.70718,1
1,3,1,1,0.63003,1
1,1,1,1,0.58066,1
1,4,1,1,0.42909,0
1,2,1,2,0.74017,1
1,4,1,2,0.57038,1
1,2,1,2,0.59527,1
1,2,1,2,0.52591,1
1,1,1,1,0.53799,1
1,3,1,1,0.50058,1
1,1,1,1,0.53881,1
1,3,1,1,0.50353,1
1,3,1,1,0.47748,1
1,1,1,1,0.60126,1
1,2,1,2,0.50008,1
1,1,1,1,0.50395,1
1,4,1,2,0.49907,1
1,4,1,2,0.47694,1
1,4,1,2,0.44408,1
1,2,1,2,0.48945,1
1,4,1,2,0.53743,1
1,4,1,2,0.44558,1
1,3,1,1,0.50418,1
1,1,1,1,0.59587,1
1,1,1,1,0.4759,1
1,3,1,1,0.48482,1
1,4,1,2,0.58849,1
1,2,1,2,0.59462,1
1,1,1,1,0.54541,1
1,1,1,1,0.45424,1
1,2,1,2,0.64804,1
1,3,1,1,0.56208,1
1,4,1,2,0.53586,1
1,1,1,1,0.46065,1
1,2,1,2,0.57939,1
1,3,1,1,0.52646,1
1,4,1,2,0.54837,1
1,1,1,1,0.51522,1
1,4,1,2,0.50701,1
1,2,1,2,0.85675,1
1,3,1,1,0.63907,1
1,4,1,2,0.5744,1
1,1,1,1,0.49517,1
1,4,1,2,0.56126,1
1,2,1,1,0.60708,0
1,1,1,1,0.47392,1
1,2,1,2,0.58991,1
1,3,1,1,0.53356,1
1,4,1,2,0.51343,1
1,2,1,2,0.80937,1
1,2,1,2,0.41226,1
1,2,1,2,0.57405,1
1,1,1,1,0.72184,1
1,4,1,2,0.59079,1
1,4,1,2,0.45862,1
1,4,1,2,0.46262,1
1,2,1,2,0.53231,1
1,1,1,1,0.46713,1
1,1,1,1,0.4588,1
1,4,1,2,0.62081,1
1,2,1,1,0.47562,0
1,3,1,1,0.55155,1
1,2,1,2,1.0874,1
1,2,1,2,0.78618,1
2,1,1,1,1.2435,1
2,4,1,2,0.64116,1
2,1,1,1,0.73904,1
2,3,1,2,0.78691,0
2,4,1,2,0.50977,1
2,2,1,2,0.53868,1
2,1,1,1,0.50554,1
2,1,1,1,0.58233,1
2,2,1,2,0.55006,1
2,3,1,1,0.44229,1
2,4,1,2,0.43498,1
2,2,1,2,0.8318,1
2,2,1,2,0.56373,1
2,1,1,1,0.59564,1
2,3,1,1,0.68249,1
2,2,1,2,0.33826,1
2,4,1,2,0.62214,1
2,4,1,2,0.51806,1
2,4,1,2,0.44953,1
2,4,1,2,0.42756,1
2,3,1,2,0.44165,0
2,2,1,2,0.86847,1
2,3,1,1,0.58139,1
2,3,1,1,0.49247,1
2,3,1,1,0.50406,1
2,4,1,2,0.48398,1
2,2,1,1,0.41867,0
2,1,1,1,0.62475,1
2,3,1,1,0.46581,1
2,2,1,2,0.62449,1
2,4,1,1,0.63221,0
2,3,1,1,0.76397,1
2,3,1,1,0.57383,1
2,1,1,2,0.51975,0
2,1,1,1,0.69071,1
2,2,1,2,0.79247,1
2,2,1,2,0.70632,1
2,4,1,1,0.56901,0
2,3,1,1,0.778,1
2,2,1,2,0.85782,1
2,1,1,1,0.62278,1
2,2,1,1,1.1826,0
2,4,1,2,0.63927,1
2,3,1,1,0.55321,1
2,4,1,2,0.48011,1
2,2,1,2,0.67896,1
2,2,1,2,0.52377,1
2,2,1,2,0.57382,1
2,1,1,1,0.75753,1
2,4,1,2,0.67135,1
2,4,1,2,0.47934,1
2,2,1,1,0.56322,0
2,3,1,1,0.708,1
2,2,1,1,0.47289,0
2,3,1,1,0.64576,1
2,2,1,2,0.59058,1
2,3,1,1,0.62345,1
2,4,1,2,0.59829,1
2,3,1,1,0.48529,1
2,4,1,2,0.43967,1
2,1,1,1,1.1489,1
2,3,1,1,0.81083,1
2,4,1,2,0.5936,1
2,4,1,2,0.47111,1
2,1,1,1,0.96828,1
2,1,1,1,0.61621,1
2,4,1,2,0.55687,1
2,1,1,2,0.61674,0
2,1,1,1,0.80183,1
2,4,1,2,0.84556,1
2,2,1,1,0.7495,0
2,1,1,1,0.86526,1
2,3,1,1,0.85515,1
2,1,1,1,0.98897,1
2,2,1,2,0.78479,1
2,2,1,2,0.63663,1
2,3,1,1,0.51555,1
2,1,1,1,0.55753,1
2,2,1,2,0.68532,1
2,4,1,1,0.65619,0
2,1,1,2,0.5401,0
2,4,1,2,0.50488,1
2,4,1,2,0.45014,1
2,3,1,1,0.43559,1
2,1,1,1,0.92551,1
2,2,1,2,0.75932,1
2,1,1,1,0.76009,1
2,3,1,1,0.57882,1
2,2,1,1,0.70682,0
2,1,1,2,0.79367,0
2,1,1,2,0.68751,0
2,2,1,2,0.75323,1
2,2,1,2,0.70222,1
2,4,1,1,0.70599,0
2,4,1,2,0.51272,1
2,2,1,2,0.96276,1
2,3,1,1,0.50953,1
2,3,1,1,0.57749,1
2,1,1,1,1.1702,1
2,2,1,2,0.80311,1
2,1,1,2,0.54997,0
2,2,1,1,0.86667,0
2,4,1,2,0.85048,1
2,4,1,2,0.46044,1
2,1,1,1,0.78124,1
2,3,1,1,0.56901,1
2,3,1,1,0.53596,1
2,2,1,2,0.83678,1
2,1,1,1,1.2517,1
2,3,1,1,0.55145,1
2,4,1,2,0.50543,1
2,3,1,1,0.4644,1
2,1,1,1,0.92498,1
2,1,1,1,0.62988,1
2,3,1,1,0.53673,1
2,2,1,2,0.61351,1
2,4,1,2,0.72737,1
2,1,1,1,0.97837,1
2,1,1,1,0.62312,1
2,3,1,1,0.50516,1
2,2,1,2,0.60282,1
2,3,1,2,0.4629,0
2,3,1,1,0.57753,1
2,2,1,2,0.76438,1
2,4,1,1,0.45882,0
2,4,1,2,0.51617,1
2,2,1,2,0.99497,1
2,2,1,2,0.45874,1
2,3,1,1,0.53369,1
2,2,1,2,0.56247,1
2,3,1,1,0.66128,1
2,4,1,2,0.50123,1
2,3,1,1,0.48407,1
2,1,1,2,0.444,0
2,3,1,1,0.50577,1
2,4,1,2,0.43477,1
2,1,1,1,0.44152,1
2,1,1,1,0.45643,1
2,4,1,2,0.51114,1
2,1,1,1,0.64705,1
2,4,1,2,0.43625,1
2,1,1,1,0.50674,1
2,2,1,2,0.65761,1
2,1,1,2,0.54954,0
2,4,1,1,0.4556,0
2,2,1,2,0.69317,1
2,1,1,1,0.67104,1
2,3,1,1,0.54283,1
2,4,1,2,0.47877,1
2,4,1,2,0.51766,1
2,2,1,1,0.43457,0
2,4,1,2,0.46091,1
2,3,1,1,0.51417,1
2,1,1,1,0.81711,1
2,4,1,2,0.60418,1
2,4,1,2,0.50092,1
2,1,1,1,0.61467,1
2,4,1,2,0.59463,1
2,2,1,2,0.58361,1
2,2,1,2,0.47936,1
2,4,1,2,1.1983,1
2,4,1,2,0.44623,1
2,4,1,2,0.43291,1
2,1,1,1,0.94464,1
2,2,1,1,0.53869,0
2,1,1,1,0.6525,1
2,4,1,2,0.51728,1
2,3,1,2,0.53609,0
2,1,1,1,0.87488,1
2,2,1,2,0.68256,1
2,3,1,2,0.44619,0
2,2,1,1,0.51506,0
2,3,1,1,0.48497,1
2,4,1,2,0.44114,1
2,1,1,1,0.75264,1
2,2,1,2,0.4603,1
2,3,1,1,0.48845,1
2,3,1,1,0.43777,1
2,1,1,2,0.49213,0
2,1,1,1,0.57586,1
2,1,1,1,0.42076,1
2,2,1,2,0.40261,1
2,3,1,1,0.58533,1
2,3,1,1,0.43643,1
2,2,1,2,0.49918,1
2,2,1,2,0.46813,1
2,2,1,2,0.36891,1
2,3,1,2,0.49579,0
2,4,1,2,0.70755,1
2,1,1,1,0.50759,1
2,4,1,2,0.50938,1
2,1,1,2,0.44015,0
2,1,1,1,0.54589,1
2,2,1,2,0.52675,1
2,1,1,1,0.64678,1
2,2,1,2,0.46149,1
2,4,1,2,0.6625,1
2,3,1,1,0.49636,1
2,2,1,1,0.44819,0
2,2,1,2,0.59395,1
2,2,1,2,0.57192,1
2,1,1,1,0.53062,1
2,3,1,2,0.52064,0
2,3,1,1,0.42963,1
2,1,1,2,0.67041,0
2,3,1,1,0.49931,1
2,3,1,1,0.5341,1
2,2,1,2,0.49999,1
2,1,1,1,0.49987,1
2,1,1,1,0.57563,1
2,3,1,2,0.51164,0
2,3,1,1,0.52741,1
2,1,1,1,0.56406,1
2,3,1,1,0.48007,1
2,1,1,1,0.3999,1
2,3,1,1,0.59786,1
2,1,1,1,0.47071,1
2,3,1,1,0.56058,1
2,3,1,1,0.45528,1
2,1,1,1,0.45828,1
2,3,1,1,0.49909,1
2,4,1,2,0.4439,1
2,4,1,2,0.42801,1
2,1,1,1,0.41668,1
2,4,1,1,0.43005,0
2,4,1,2,1.0674,1
2,4,1,2,0.43615,1
2,2,1,2,0.49717,1
2,4,1,2,0.49206,1
2,4,1,2,0.43376,1
2,3,1,1,0.51553,1
2,3,1,1,1.5194,1
2,3,1,1,0.97721,1
2,2,1,2,0.67908,1
2,1,1,2,0.5398,0
2,2,1,1,0.47577,0
2,1,1,2,0.79072,0
2,3,1,1,0.68556,1
2,2,1,2,1.4315,1
2,2,1,1,0.72632,0
2,2,1,2,0.60097,1
2,1,1,1,0.69771,1
2,3,1,1,0.43158,1
2,3,1,1,0.42456,1
2,4,1,1,0.42697,0
2,3,1,1,0.43437,1
2,4,1,2,0.58985,1
2,1,1,1,0.56085,1
2,3,1,1,0.49278,1
2,3,1,1,0.42977,1
2,4,1,2,0.46445,1
2,4,1,1,0.43914,0
2,4,1,2,0.47222,1
2,2,1,2,1.098,1
2,2,1,2,0.51568,1
2,2,1,2,0.4456,1
2,3,1,1,0.5343,1
2,1,1,2,0.50533,0
2,2,1,2,1.1772,1
2,4,1,2,0.48883,1
2,2,1,2,1.0088,1
2,1,1,1,0.68462,1
2,4,1,2,0.47835,1
2,1,1,1,0.5602,1
2,2,1,2,0.57508,1
2,3,1,1,0.55206,1
2,1,1,2,0.57068,0
2,1,1,1,0.81482,1
2,4,1,2,0.66057,1
2,2,1,2,0.82343,1
2,1,1,1,0.70721,1
2,4,1,2,0.55098,1
2,1,1,1,0.51572,1
2,2,1,1,0.48875,0
2,3,1,1,0.56157,1
2,2,1,1,0.74947,0
2,3,1,2,0.59529,0
2,1,1,2,0.92915,0
2,4,1,2,0.60987,1
2,4,1,2,0.50184,1
2,1,1,1,0.49978,1
2,2,1,2,0.7135,1
2,4,1,1,0.55406,0
2,2,1,2,0.79294,1
2,4,1,1,0.7536,0
2,4,1,2,0.56042,1
2,2,1,1,0.49835,0
2,3,1,1,0.56906,1
2,2,1,1,0.72118,0
2,3,1,1,0.56796,1
2,4,1,2,0.4552,1
2,2,1,2,0.65673,1
2,4,1,2,0.50966,1
2,2,1,2,0.92146,1
2,1,2,2,0.51464,1
2,4,2,2,0.42681,1
2,3,2,1,0.50328,1
2,3,2,1,0.43127,1
2,2,2,1,0.41997,1
2,2,2,1,0.3558,1
2,4,2,2,0.44801,1
2,4,2,2,0.43482,1
2,4,2,2,0.43091,1
2,1,2,1,0.43224,0
2,2,2,1,0.75512,1
2,4,2,1,0.44462,0
2,3,2,1,0.43543,1
2,1,2,2,0.36676,1
2,2,2,1,0.46053,1
2,4,2,2,0.45435,1
2,1,2,2,0.4013,1
2,1,2,2,0.39909,1
2,2,2,1,0.44596,1
2,3,2,1,0.4394,1
2,2,2,1,0.63681,1
2,1,2,2,0.50655,1
2,2,2,1,0.45415,1
2,3,2,1,0.47909,1
2,4,2,2,0.45161,1
2,4,2,2,0.44639,1
2,4,2,2,0.46615,1
2,1,2,1,0.47944,0
2,4,2,2,0.57319,1
2,3,2,1,0.49422,1
2,4,2,2,0.4442,1
2,1,2,2,0.60376,1
2,2,2,1,0.46446,1
2,4,2,2,0.43011,1
2,2,2,1,0.4182,1
2,3,2,1,0.45573,1
2,4,2,2,0.46234,1
2,3,2,1,0.44318,1
2,4,2,2,0.45431,1
2,4,2,2,1.2508,1
2,1,2,2,0.67046,1
2,1,2,2,0.47623,1
2,3,2,1,0.48442,1
2,2,2,1,0.69102,1
2,4,2,2,0.46728,1
2,2,2,1,0.43066,1
2,3,2,2,0.48663,0
2,3,2,1,0.50445,1
2,2,2,1,0.71032,1
2,1,2,2,0.43691,1
2,4,2,1,0.55489,0
2,3,2,1,0.46892,1
2,3,2,1,0.45593,1
2,3,2,1,0.60563,1
2,1,2,2,0.59711,1
2,3,2,1,0.52593,1
2,4,2,2,0.49312,1
2,1,2,1,0.7436,0
2,2,2,1,0.65421,1
2,2,2,1,0.44511,1
2,2,2,1,0.37686,1
2,3,2,1,0.56389,1
2,1,2,2,0.62789,1
2,1,2,2,0.4185,1
2,1,2,2,0.39911,1
2,1,2,2,0.53147,1
2,2,2,1,0.47345,1
2,2,2,1,0.43734,1
2,2,2,1,0.49825,1
2,2,2,1,0.45181,1
2,4,2,2,0.55383,1
2,1,2,2,0.46909,1
2,1,2,2,0.37989,1
2,2,2,1,0.47993,1
2,4,2,1,0.44093,0
2,4,2,2,0.72948,1
2,1,2,2,0.58329,1
2,4,2,2,0.44622,1
2,2,2,2,0.26966,0
2,2,2,1,0.40992,1
2,4,2,2,0.45987,1
2,2,2,1,0.51539,1
2,2,2,1,0.43091,1
2,4,2,1,0.42918,0
2,4,2,2,0.42661,1
2,2,2,1,0.48509,1
2,2,2,1,0.48794,1
2,1,2,2,0.42767,1
2,3,2,1,0.43417,1
2,2,2,1,0.59961,1
2,3,2,1,0.50023,1
2,2,2,1,0.56795,1
2,3,2,1,0.43938,1
2,2,2,1,0.4695,1
2,1,2,2,0.45241,1
2,1,2,1,0.50909,0
2,4,2,2,0.46104,1
2,2,2,1,0.45786,1
2,2,2,1,0.44462,1
2,3,2,1,0.53537,1
2,3,2,1,1.3672,1
2,2,2,1,0.49009,1
2,4,2,1,0.45581,0
2,3,1,1,0.46572,1
2,2,1,1,0.43356,0
2,1,1,1,0.67117,1
2,3,1,1,0.55615,1
2,4,1,2,0.45888,1
2,4,1,2,1.053,1
2,1,1,1,0.70468,1
2,4,1,2,0.65653,1
2,4,1,2,0.49462,1
2,4,1,2,0.43319,1
2,2,1,1,0.6133,0
2,4,1,2,0.47045,1
2,3,1,1,0.44914,1
2,1,1,2,0.68283,0
2,4,1,2,0.51184,1
2,1,1,1,0.59931,1
2,3,1,1,0.47838,1
2,2,1,2,0.62837,1
2,1,1,2,0.58211,0
2,4,1,2,0.47432,1
2,4,1,2,0.44859,1
2,3,1,1,0.42496,1
2,3,1,1,0.44458,1
2,3,1,1,0.50342,1
2,2,1,2,0.67013,1
2,1,1,1,0.47111,1
2,2,1,2,0.73001,1
2,2,1,1,0.63082,0
2,1,1,1,1.0268,1
2,3,1,1,0.51665,1
2,3,1,1,0.55924,1
2,2,1,2,0.6684,1
2,2,1,2,0.46419,1
2,4,1,1,0.48119,0
2,3,1,1,0.43454,1
2,2,1,2,0.99671,1
2,2,1,2,0.43853,1
2,2,1,2,0.4504,1
2,2,1,2,0.37932,1
2,1,1,1,0.73919,1
2,1,1,1,0.49804,1
2,4,1,2,0.50897,1
2,1,1,1,0.69587,1
2,2,1,2,0.82369,1
2,4,1,2,0.52267,1
2,1,1,1,0.61525,1
2,3,1,1,0.5031,1
2,2,1,2,0.76602,1
2,3,1,1,0.59188,1
2,4,1,2,0.46994,1
2,3,1,1,0.42916,1
2,1,1,1,0.5866,1
2,2,1,1,0.42043,0
2,3,1,1,0.5213,1
2,4,1,2,0.43801,1
2,4,1,2,0.44637,1
2,1,1,1,0.44078,1
2,2,1,2,0.60382,1
2,3,1,1,0.44436,1
2,2,1,2,0.73459,1
2,1,1,1,0.46645,1
2,2,1,2,0.46623,1
2,4,1,2,0.5128,1
2,2,1,1,0.72248,0
2,3,1,1,0.52055,1
2,2,1,1,0.46349,0
2,1,1,1,1.0903,1
2,2,1,2,0.73314,1
2,4,1,2,0.69405,1
2,4,1,2,0.44641,1
2,4,1,2,0.42551,1
2,2,1,2,0.64451,1
2,2,1,2,0.87719,1
2,2,1,2,0.47195,1
2,4,1,1,0.46896,0
2,2,1,2,0.63982,1
2,1,1,1,0.55675,1
2,3,1,1,0.54346,1
2,1,1,2,0.45931,0
2,4,1,2,0.68939,1
2,4,1,2,0.48122,1
2,2,1,1,0.50401,0
2,2,1,2,0.66989,1
2,1,1,1,0.65987,1
2,2,1,2,0.58641,1
2,1,1,1,0.57439,1
2,4,1,2,0.64036,1
2,1,1,1,0.54198,1
2,2,1,2,0.70414,1
2,2,1,2,0.77093,1
2,4,1,1,0.43536,0
2,2,1,2,0.80858,1
2,3,1,1,0.4592,1
2,3,1,1,0.49457,1
2,3,1,1,0.45184,1
2,4,1,2,0.43382,1
2,4,1,2,0.44482,1
2,3,1,1,0.44982,1
2,4,1,2,0.42488,1
2,4,1,2,0.43087,1
2,2,1,1,0.44244,0
2,4,1,2,0.45248,1
2,3,1,1,0.96025,1
2,1,1,2,0.68506,0
2,3,1,1,0.45932,1
2,1,1,1,0.35856,1
2,3,1,2,0.46769,0
2,3,1,1,0.43921,1
2,1,1,1,0.68643,1
2,4,1,2,0.54129,1
2,1,1,1,0.75813,1
2,4,1,2,0.53681,1
2,3,1,1,0.45021,1
2,1,1,1,0.7359,1
2,1,1,1,0.39442,1
2,1,1,1,0.36934,1
2,1,1,1,0.41733,1
2,4,1,2,0.42478,1
2,3,1,1,0.41974,1
2,1,1,2,0.52603,0
2,2,1,1,0.55767,0
2,4,1,2,0.45697,1
2,2,1,1,0.63153,0
2,4,1,2,0.43276,1
2,4,1,2,0.44332,1
2,2,1,1,0.53905,0
2,3,1,1,0.48988,1
2,3,1,1,0.58671,1
2,3,1,1,0.4346,1
2,2,1,1,0.6924,0
2,1,1,1,0.73914,1
2,1,1,1,0.57712,1
2,4,1,1,0.48196,0
2,3,1,1,0.55898,1
2,4,1,2,0.44539,1
2,3,1,1,0.55162,1
2,1,1,1,1.2124,1
2,3,1,1,0.49813,1
2,3,1,1,0.43369,1
2,3,1,1,0.45758,1
2,1,1,2,0.49983,0
2,3,1,1,0.5688,1
2,1,1,1,0.60236,1
2,1,1,1,0.42159,1
2,3,1,1,0.65745,1
2,3,1,1,0.4431,1
2,4,1,2,0.486,1
2,2,1,1,0.52509,0
2,4,1,2,0.61591,1
2,3,1,1,0.44001,1
2,1,1,1,0.57768,1
2,1,1,1,0.45946,1
2,1,2,2,0.4336,1
2,2,2,1,0.38469,1
2,4,2,2,0.43794,1
2,2,2,1,0.41608,1
2,3,2,1,0.48097,1
2,1,2,2,0.54584,1
2,1,2,2,0.4526,1
2,4,2,1,0.45562,0
2,3,2,1,0.44376,1
2,1,2,2,0.64733,1
2,2,2,1,0.48505,1
2,4,2,2,0.43357,1
2,4,2,2,0.42883,1
2,4,2,2,0.42609,1
2,1,2,1,0.45746,0
2,3,2,1,0.43478,1
2,4,2,2,0.43839,1
2,3,2,1,0.4465,1
2,2,2,1,0.50999,1
2,4,2,2,0.43822,1
2,2,2,1,0.49873,1
2,3,2,1,0.85352,1
2,4,2,2,0.42313,1
2,3,2,1,0.44896,1
2,4,2,2,0.42973,1
2,2,2,1,0.45388,1
2,3,2,1,0.43414,1
2,2,2,1,0.44163,1
2,3,2,1,0.42991,1
2,2,2,1,0.37428,1
2,3,2,1,0.49589,1
2,4,2,2,0.43792,1
2,1,2,2,0.54974,1
2,3,2,1,0.45303,1
2,3,2,1,0.42469,1
2,4,2,2,0.45481,1
2,2,2,1,0.44513,1
2,3,2,1,1.038,1
2,4,2,1,0.44028,0
2,1,2,2,0.52079,1
2,4,2,1,0.42728,0
2,1,2,2,0.56651,1
2,1,2,2,0.49737,1
2,2,2,1,0.49427,1
2,3,2,1,0.41872,1
2,4,2,2,0.88184,1
2,3,2,1,0.44604,1
2,1,2,2,0.52153,1
2,2,2,1,0.52126,1
2,3,2,1,0.50613,1
2,3,2,1,0.45621,1
2,3,2,1,0.92296,1
2,1,2,2,0.49669,1
2,2,2,1,0.44458,1
2,1,2,2,0.48343,1
2,3,2,2,0.47638,0
2,4,2,2,0.47814,1
2,4,2,2,0.53886,1
2,4,2,2,0.45753,1
2,3,2,1,0.51861,1
2,2,2,1,0.5023,1
2,3,2,1,0.43995,1
2,1,2,2,0.46486,1
2,2,2,1,0.44773,1
2,4,2,2,0.69558,1
2,2,2,1,0.41336,1
2,4,2,2,0.45857,1
2,2,2,1,0.4658,1
2,1,2,2,0.40956,1
2,1,2,2,0.47147,1
2,2,2,1,0.40928,1
2,2,2,1,0.39918,1
2,3,2,1,0.47811,1
2,2,2,1,0.39803,1
2,4,2,2,0.45177,1
